id,data,siglaOrgao,aprovacao
2289747-2,2021-07-13,SUBPENAL,1
2289745-2,2021-07-13,SUBPENAL,1
2289777-2,2021-07-13,CFFC,1
2290607-2,2021-07-13,CECANCER,1
2290606-2,2021-07-13,CECANCER,1
2290605-2,2021-07-13,CECANCER,1
2290387-2,2021-07-13,CECANCER,1
2290385-2,2021-07-13,CECANCER,1
2290384-2,2021-07-13,CECANCER,1
2289776-3,2021-07-13,CFFC,1
2289775-2,2021-07-13,CFFC,1
2288927-3,2021-07-13,CFFC,1
2290246-3,2021-07-13,CFFC,1
2220036-42,2021-07-13,CTASP,1
2290085-3,2021-07-13,CFFC,1
2290595-2,2021-07-13,CTASP,1
2289903-2,2021-07-13,CTASP,1
2289806-2,2021-07-13,CTASP,1
2289805-2,2021-07-13,CTASP,1
2289721-2,2021-07-13,CTASP,1
2289478-2,2021-07-13,CTASP,1
2288955-3,2021-07-13,CTASP,1
2288954-2,2021-07-13,CTASP,1
2288952-2,2021-07-13,CTASP,1
2290443-2,2021-07-12,CDC,1
2289645-2,2021-07-08,CEXQUEI,1
2289644-2,2021-07-08,CEXQUEI,1
2289643-2,2021-07-08,CEXQUEI,1
2232067-10,2021-07-08,PLEN,1
2289077-28,2021-07-08,PLEN,1
2289077-27,2021-07-08,SECAP(SGM),1
2289077-26,2021-07-08,SECAP(SGM),1
2289077-25,2021-07-08,SECAP(SGM),1
2289887-9,2021-07-08,PLEN,1
2288319-48,2021-07-08,PLEN,1
2288319-46,2021-07-08,PLEN,1
2288319-43,2021-07-08,PLEN,1
2289616-33,2021-07-08,PLEN,1
2289616-31,2021-07-08,PLEN,1
2289616-21,2021-07-08,SECAP(SGM),1
2289616-20,2021-07-08,SECAP(SGM),1
2289988-8,2021-07-08,PLEN,1
2256414-27,2021-07-08,CMULHER,1
2233219-24,2021-07-08,CMULHER,1
2259765-29,2021-07-08,CMULHER,1
2264697-24,2021-07-08,CMULHER,1
2289846-2,2021-07-08,PL115319,1
2289845-2,2021-07-08,PL115319,1
2289844-2,2021-07-08,PL115319,1
2289842-2,2021-07-08,PL115319,1
2289841-2,2021-07-08,PL115319,1
2289839-2,2021-07-08,PL115319,1
2289838-2,2021-07-08,PL115319,1
2289835-2,2021-07-08,PL115319,1
2289834-2,2021-07-08,PL115319,1
2289833-2,2021-07-08,PL115319,1
2289425-2,2021-07-08,PL115319,1
2289424-2,2021-07-08,PL115319,1
2288928-2,2021-07-08,PL115319,1
2254199-23,2021-07-08,CMULHER,1
2289569-2,2021-07-08,CMULHER,1
2289734-2,2021-07-08,CMULHER,1
2289571-2,2021-07-08,CMULHER,1
2289570-2,2021-07-08,CMULHER,1
2289568-2,2021-07-08,CMULHER,1
2289567-2,2021-07-08,CMULHER,1
2289033-2,2021-07-08,CMULHER,1
2289858-2,2021-07-08,CTUR,1
2289831-2,2021-07-08,CTUR,1
2289830-2,2021-07-08,CTUR,1
2289764-2,2021-07-08,CTUR,1
2289752-2,2021-07-08,CTUR,1
2289629-3,2021-07-08,CIDOSO,1
2289621-3,2021-07-08,CIDOSO,1
2288924-3,2021-07-07,CSPCCO,1
2271994-47,2021-07-07,PLEN,1
2271994-45,2021-07-07,PLEN,1
2166595-67,2021-07-07,PLEN,1
2166595-65,2021-07-07,PLEN,1
2166595-61,2021-07-07,PLEN,1
2166595-59,2021-07-07,PLEN,1
2121442-144,2021-07-07,PLEN,1
2121442-143,2021-07-07,SECAP(SGM),1
2121442-142,2021-07-07,SECAP(SGM),1
2121442-141,2021-07-07,SECAP(SGM),1
2147779-9,2021-07-07,PLEN,1
2259945-80,2021-07-07,SECAP(SGM),1
2259945-79,2021-07-07,SECAP(SGM),1
2259945-78,2021-07-07,SECAP(SGM),1
2252649-66,2021-07-07,PLEN,1
2252649-63,2021-07-07,PLEN,1
2258586-27,2021-07-07,CSPCCO,1
2259679-33,2021-07-07,CSPCCO,1
2192933-60,2021-07-07,CSPCCO,1
2192288-73,2021-07-07,CSSF,1
2259679-29,2021-07-07,CSPCCO,0
2189824-48,2021-07-07,CDEICS,1
2192933-58,2021-07-07,CSPCCO,0
2288678-4,2021-07-07,CDEICS,1
2288598-3,2021-07-07,CDEICS,1
2258344-27,2021-07-07,CDEICS,1
2239399-23,2021-07-07,CDEICS,1
2289545-4,2021-07-07,CDEICS,1
2288925-3,2021-07-07,CSPCCO,1
2289545-3,2021-07-07,CDEICS,1
2289372-4,2021-07-07,CEXMEC,1
2242790-32,2021-07-07,CDEICS,1
2190739-44,2021-07-07,CCTCI,1
2253390-51,2021-07-07,CCTCI,1
2253390-48,2021-07-07,CCTCI,0
2288630-4,2021-07-07,CCTCI,1
2259186-22,2021-07-07,CAPADR,1
2229100-33,2021-07-07,CAPADR,0
2118202-93,2021-07-07,CAPADR,1
2118202-92,2021-07-07,CAPADR,0
2261118-22,2021-07-07,CAPADR,1
2261118-21,2021-07-07,CAPADR,0
2218910-35,2021-07-07,CAPADR,1
2190987-60,2021-07-07,CFT,1
2268884-48,2021-07-07,CFT,1
2136674-52,2021-07-07,CAPADR,1
2225118-22,2021-07-07,CAPADR,1
2225118-21,2021-07-07,CAPADR,0
2218243-20,2021-07-07,CAPADR,0
2289555-2,2021-07-07,CSSF,1
2289553-2,2021-07-07,CSSF,1
2289453-2,2021-07-07,CSSF,1
2289450-2,2021-07-07,CSSF,1
2288595-2,2021-07-07,CSSF,1
2288592-2,2021-07-07,CSSF,1
2288827-2,2021-07-07,CDU,1
2220197-31,2021-07-07,CDU,1
2268884-46,2021-07-07,CFT,0
2209663-35,2021-07-07,CDU,1
2218243-19,2021-07-07,CAPADR,1
2209663-34,2021-07-07,CDU,0
1301338-90,2021-07-07,CDU,1
1301338-89,2021-07-07,CDU,0
2289580-3,2021-07-07,CAPADR,1
2289559-2,2021-07-07,CAPADR,1
2289531-2,2021-07-07,CAPADR,1
2289593-2,2021-07-07,CSSF,1
2289556-2,2021-07-07,CSSF,1
2289454-2,2021-07-07,CSSF,1
2289452-2,2021-07-07,CSSF,1
2236272-24,2021-07-07,CSSF,1
2288589-2,2021-07-07,CSSF,1
2289434-2,2021-07-07,CAPADR,1
2288446-2,2021-07-07,CAPADR,1
2288118-2,2021-07-07,CAPADR,1
2285368-2,2021-07-07,CAPADR,1
2233490-23,2021-07-07,CAPADR,1
2250595-19,2021-07-07,CFT,1
522763-67,2021-07-07,CFT,1
2284006-27,2021-07-07,CFT,1
2283128-26,2021-07-07,CFT,1
2218252-44,2021-07-07,CFT,1
2124811-54,2021-07-07,CFT,1
2282550-18,2021-07-07,CCTCI,1
2282533-18,2021-07-07,CCTCI,1
2281229-18,2021-07-07,CCTCI,1
2250276-18,2021-07-07,CCTCI,1
2250268-18,2021-07-07,CCTCI,1
2250258-18,2021-07-07,CCTCI,1
2250232-18,2021-07-07,CCTCI,1
2250220-18,2021-07-07,CCTCI,1
2250213-18,2021-07-07,CCTCI,1
2247305-18,2021-07-07,CCTCI,1
2247208-18,2021-07-07,CCTCI,1
2247164-18,2021-07-07,CCTCI,1
2242999-18,2021-07-07,CCTCI,1
2242943-19,2021-07-07,CCTCI,1
2242939-19,2021-07-07,CCTCI,1
2242914-18,2021-07-07,CCTCI,1
2242893-18,2021-07-07,CCTCI,1
2242891-18,2021-07-07,CCTCI,1
2253747-32,2021-07-07,CFT,1
2288734-8,2021-07-06,PLEN,0
2081903-63,2021-07-06,PLEN,1
2081903-62,2021-07-06,SECAP(SGM),1
2081903-61,2021-07-06,SECAP(SGM),1
2081903-60,2021-07-06,SECAP(SGM),1
2081903-59,2021-07-06,SECAP(SGM),1
2288649-10,2021-07-06,PLEN,1
2271994-33,2021-07-06,SECAP(SGM),1
2271994-32,2021-07-06,SECAP(SGM),1
2287913-8,2021-07-06,PLEN,1
2280928-74,2021-07-06,PLEN,1
2280928-69,2021-07-06,PLEN,0
2280928-65,2021-07-06,PLEN,0
2280928-62,2021-07-06,PLEN,1
2148085-78,2021-07-06,CTASP,1
559325-63,2021-07-06,CTASP,1
2270226-21,2021-07-06,SECAP(SGM),1
2274646-8,2021-07-06,PLEN,1
2211942-34,2021-07-06,CTASP,1
2288319-21,2021-07-06,SECAP(SGM),1
2288319-20,2021-07-06,SECAP(SGM),1
2288534-8,2021-07-06,PLEN,1
2288387-47,2021-07-06,PLEN,1
2288387-46,2021-07-06,SECAP(SGM),1
2288387-45,2021-07-06,SECAP(SGM),1
2288387-44,2021-07-06,SECAP(SGM),1
2288387-43,2021-07-06,SECAP(SGM),1
2289537-9,2021-07-06,PLEN,1
2236340-40,2021-07-06,PLEN,1
2236340-39,2021-07-06,SECAP(SGM),1
2236340-38,2021-07-06,SECAP(SGM),1
2284777-7,2021-07-06,PLEN,1
2289534-2,2021-07-06,PEC03220,1
2289445-2,2021-07-06,PEC03220,1
2289444-2,2021-07-06,PEC03220,1
2262083-468,2021-07-06,PEC03220,1
2288895-2,2021-07-06,PEC03220,1
2289536-2,2021-07-06,CLP,1
2289438-3,2021-07-06,CLP,1
2288327-3,2021-07-06,CLP,1
2173657-41,2021-07-06,CFFC,1
2181258-45,2021-07-06,CFFC,1
2194014-9,2021-07-06,CLP,1
2288775-3,2021-07-06,CFFC,1
2288244-4,2021-07-06,CFFC,1
2284553-8,2021-07-06,CFFC,1
2284552-8,2021-07-06,CFFC,1
2186137-12,2021-07-06,CLP,1
2284551-8,2021-07-06,CFFC,1
2275755-9,2021-07-06,CFFC,1
2289522-3,2021-07-06,CFFC,1
2289521-3,2021-07-06,CFFC,1
2289520-3,2021-07-06,CFFC,1
2288574-3,2021-07-06,CFFC,1
2288573-3,2021-07-06,CFFC,1
2288572-3,2021-07-06,CFFC,1
2288571-3,2021-07-06,CFFC,1
2288570-3,2021-07-06,CFFC,1
2288569-3,2021-07-06,CFFC,1
2289449-3,2021-07-06,CFFC,1
2289448-3,2021-07-06,CFFC,1
2231979-51,2021-07-06,CMADS,1
2190655-51,2021-07-06,CTASP,1
2289403-2,2021-07-06,SUBPENAL,1
2289402-2,2021-07-06,SUBPENAL,1
2289401-2,2021-07-06,SUBPENAL,1
2289397-2,2021-07-06,SUBPENAL,1
2289395-2,2021-07-06,SUBPENAL,1
2289394-2,2021-07-06,SUBPENAL,1
478812-90,2021-07-06,CTASP,1
2288325-2,2021-07-06,CTASP,1
2288110-2,2021-07-06,CTASP,1
2289399-2,2021-07-06,CME,1
2289442-2,2021-07-06,CME,1
493383-65,2021-08-31,CE,0
559325-61,2021-07-06,CTASP,0
551696-88,2021-08-31,CCJC,0
1700628-67,2021-08-23,CTASP,0
2112509-58,2021-07-06,CCTCI,0
2114519-62,2021-08-24,CTASP,0
2192667-25,2021-08-10,CREDN,0
2196688-30,2021-07-06,CMADS,0
2196477-39,2021-08-10,CCJC,0
2167613-44,2021-08-24,CTASP,0
2144687-38,2021-08-27,CSPCCO,0
2127368-60,2021-08-12,CREDN,0
2230960-24,2021-07-07,CMULHER,0
2229142-53,2021-07-13,CCJC,0
2238411-26,2021-08-12,CMULHER,0
2220292-171,2021-07-16,PEC13519,0
2220292-193,2021-08-06,PEC13519,0
2211437-36,2021-07-14,CCJC,0
2204988-54,2021-08-31,CSPCCO,0
2300649-2,2021-09-29,GTMINERA,1
2253412-22,2021-09-29,CDEICS,1
1555470-210,2021-09-29,PL230315,1
2230142-22,2021-09-29,CDEICS,1
2239424-51,2021-09-29,CE,1
2191922-40,2021-09-29,CE,1
2190161-50,2021-09-29,CDEICS,1
2239620-34,2021-09-29,CDEICS,1
2146750-39,2021-09-29,CDEICS,1
2214043-40,2021-09-29,CDEICS,1
2207803-51,2021-09-29,CDEICS,1
2248464-22,2021-09-29,CDEICS,1
2257970-20,2021-09-29,CDEICS,1
2300286-4,2021-09-29,CCJC,1
2263094-24,2021-09-29,CDEICS,1
2300282-4,2021-09-29,CCJC,1
2299543-2,2021-09-29,CDEICS,1
2192565-34,2021-09-29,CDEICS,1
2251474-21,2021-09-29,CDEICS,1
2300524-2,2021-09-29,CDHM,1
2300518-2,2021-09-29,CDHM,1
2300516-2,2021-09-29,CDHM,1
2300515-2,2021-09-29,CDHM,1
2300231-2,2021-09-29,CDHM,1
2300140-2,2021-09-29,CDHM,1
2299558-2,2021-09-29,CDHM,1
2299556-2,2021-09-29,CDHM,1
2299555-2,2021-09-29,CDHM,1
2299429-2,2021-09-29,CDHM,1
2299220-2,2021-09-29,CDHM,1
2298956-2,2021-09-29,CDHM,1
2298662-2,2021-09-29,CDHM,1
2296845-3,2021-09-29,CDHM,1
2284404-27,2021-09-29,CSSF,1
2298776-9,2021-09-29,CCJC,1
2291237-23,2021-09-29,CSSF,1
2300551-5,2021-09-28,CMO,1
2300549-5,2021-09-28,CMO,1
2296680-12,2021-09-28,CMO,1
2127368-74,2021-09-29,CREDN,1
2292806-11,2021-09-28,CMO,1
2195525-36,2021-09-29,CCTCI,1
2300069-14,2021-09-28,CMO,1
2287512-34,2021-09-29,CCTCI,1
611493-89,2021-09-29,CSSF,1
559138-136,2021-09-29,CAPADR,1
2299268-3,2021-09-29,CCTCI,1
2300079-2,2021-09-29,CSSF,1
2300078-2,2021-09-29,CSSF,1
2300394-2,2021-09-29,CE,1
2300077-2,2021-09-29,CSSF,1
2300157-2,2021-09-29,CE,1
2299916-2,2021-09-29,CE,1
2299744-2,2021-09-29,CE,1
2300076-2,2021-09-29,CSSF,1
2300121-2,2021-09-29,CSSF,1
2300120-2,2021-09-29,CSSF,1
2299685-2,2021-09-29,CSSF,1
2299687-2,2021-09-29,CSSF,1
2299743-2,2021-09-29,CE,1
2299634-2,2021-09-29,CE,1
2299542-2,2021-09-29,CE,1
2291208-21,2021-09-29,CFFC,1
2288429-21,2021-09-29,CFFC,1
2233560-21,2021-09-29,CFFC,1
2214270-35,2021-09-29,CFFC,1
2252113-35,2021-09-29,CREDN,1
2171115-52,2021-09-29,CFFC,1
2300525-2,2021-09-29,CSSF,1
2300523-2,2021-09-29,CSSF,1
2300522-2,2021-09-29,CSSF,1
2300508-2,2021-09-29,CSSF,1
2300507-2,2021-09-29,CSSF,1
2300452-2,2021-09-29,CSSF,1
2300227-2,2021-09-29,CSSF,1
2300222-3,2021-09-29,CFFC,1
2238634-24,2021-09-29,CREDN,1
2300221-3,2021-09-29,CFFC,1
2299944-3,2021-09-29,CFFC,1
2300354-2,2021-09-29,CAPADR,1
2299755-3,2021-09-29,CFFC,1
2217135-21,2021-09-29,CREDN,1
2300278-2,2021-09-29,CAPADR,1
2299754-3,2021-09-29,CFFC,1
2292872-18,2021-09-29,CCTCI,1
2292870-18,2021-09-29,CCTCI,1
2292868-18,2021-09-29,CCTCI,1
2292866-18,2021-09-29,CCTCI,1
2292061-18,2021-09-29,CCTCI,1
2292017-18,2021-09-29,CCTCI,1
2292015-18,2021-09-29,CCTCI,1
2290673-18,2021-09-29,CCTCI,1
2290437-18,2021-09-29,CCTCI,1
2290434-18,2021-09-29,CCTCI,1
2290433-18,2021-09-29,CCTCI,1
2290426-18,2021-09-29,CCTCI,1
2290422-18,2021-09-29,CCTCI,1
2288659-18,2021-09-29,CCTCI,1
2288635-18,2021-09-29,CCTCI,1
2287857-18,2021-09-29,CCTCI,1
2287833-18,2021-09-29,CCTCI,1
2286911-18,2021-09-29,CCTCI,1
2286910-18,2021-09-29,CCTCI,1
2286869-18,2021-09-29,CCTCI,1
2286264-18,2021-09-29,CCTCI,1
2286256-18,2021-09-29,CCTCI,1
2286221-18,2021-09-29,CCTCI,1
2284085-18,2021-09-29,CCTCI,1
2284067-18,2021-09-29,CCTCI,1
2283168-18,2021-09-29,CCTCI,1
2282547-18,2021-09-29,CCTCI,1
2281251-18,2021-09-29,CCTCI,1
2281248-18,2021-09-29,CCTCI,1
2281221-18,2021-09-29,CCTCI,1
2250233-18,2021-09-29,CCTCI,1
2247308-18,2021-09-29,CCTCI,1
2247233-18,2021-09-29,CCTCI,1
2247221-19,2021-09-29,CCTCI,1
2247181-18,2021-09-29,CCTCI,1
2242967-18,2021-09-29,CCTCI,1
2242966-18,2021-09-29,CCTCI,1
2242958-18,2021-09-29,CCTCI,1
2242953-20,2021-09-29,CCTCI,1
2300662-2,2021-09-29,CAPADR,1
2300230-2,2021-09-29,CDU,1
2300426-3,2021-09-29,CFFC,1
2300727-2,2021-09-29,CAPADR,1
2296217-6,2021-09-29,CCTCI,1
2299694-2,2021-09-29,CREDN,1
2300229-2,2021-09-29,CDU,1
2300228-2,2021-09-29,CDU,1
2254529-33,2021-09-29,CCTCI,1
2193502-39,2021-09-28,CMADS,0
2268884-97,2021-09-28,PLEN,1
2268884-94,2021-09-28,PLEN,1
2268884-83,2021-09-28,PLEN,0
2236607-80,2021-09-28,PLEN,1
2236607-77,2021-09-28,PLEN,1
2293230-44,2021-09-28,PLEN,1
2238652-19,2021-09-28,SECAP(SGM),1
2299647-11,2021-09-28,PLEN,1
2262422-25,2021-09-28,SECAP(SGM),1
2262422-24,2021-09-28,SECAP(SGM),1
2262422-23,2021-09-28,SECAP(SGM),1
2262422-22,2021-09-28,SECAP(SGM),1
2296914-11,2021-09-28,PLEN,1
2193502-35,2021-09-28,CMADS,1
2271161-39,2021-09-28,CMADS,1
551696-107,2021-09-28,CCJC,0
2273727-28,2021-09-28,CSPCCO,1
2239399-43,2021-09-28,CSPCCO,1
1212575-70,2021-09-28,CSPCCO,1
1212575-66,2021-09-28,CSPCCO,0
2300385-5,2021-09-28,CMO,1
2160138-64,2021-09-28,CCJC,1
2300384-9,2021-09-28,CMO,1
2296682-12,2021-09-28,CMO,1
2195902-31,2021-09-28,CSPCCO,0
2179908-30,2021-09-28,CSPCCO,1
2292807-11,2021-09-28,CMO,1
2251823-23,2021-09-28,CSPCCO,1
2228960-27,2021-09-28,CCJC,1
2300343-2,2021-09-28,CLP,1
2286416-5,2021-09-28,CLP,1
2258016-27,2021-09-28,CCULT,1
2299394-2,2021-09-28,CMADS,1
2289048-29,2021-09-28,CMADS,1
2300481-2,2021-09-28,CLP,1
2216657-24,2021-09-28,CCULT,1
2300480-2,2021-09-28,CLP,1
20888-84,2021-09-28,CSPCCO,1
2258886-22,2021-09-28,CCULT,1
2024319-54,2021-09-28,CCJC,0
2300344-2,2021-09-28,CLP,1
2226944-31,2021-09-28,CCULT,1
2300299-2,2021-09-28,GTMINERA,1
2300342-2,2021-09-28,CLP,1
2217548-23,2021-09-28,CCULT,1
2236336-26,2021-09-28,CCULT,1
2224999-30,2021-09-28,CCULT,1
2300340-2,2021-09-28,CLP,1
2225002-22,2021-09-28,CCULT,1
2300353-2,2021-09-28,CCULT,1
2300141-2,2021-09-28,CCULT,1
2274088-23,2021-09-28,CPD,1
2287629-28,2021-09-28,CPD,1
2292196-23,2021-09-28,CPD,1
2294936-5,2021-09-28,CSPCCO,1
2300114-2,2021-09-28,CSPCCO,1
2300012-2,2021-09-28,CSPCCO,1
2299423-3,2021-09-28,CSPCCO,1
2300152-2,2021-09-28,CCJC,1
2299992-2,2021-09-28,CCJC,1
2299736-2,2021-09-28,CCJC,1
2265569-22,2021-09-28,CESPO,1
2297506-3,2021-09-28,CCJC,1
2295032-2,2021-09-28,CCJC,1
2300348-3,2021-09-28,CCJC,1
2193947-57,2021-09-28,CESPO,1
2300453-2,2021-09-28,CPD,1
2300181-2,2021-09-28,CPD,1
2300180-2,2021-09-28,CPD,1
2299985-2,2021-09-28,CPD,1
2299964-2,2021-09-28,CPD,1
2300254-2,2021-09-28,GTCARTOR,1
2278631-25,2021-09-28,CVT,1
2257911-30,2021-09-28,CTASP,1
2263681-25,2021-09-28,CVT,1
2213519-26,2021-09-28,CVT,1
2288936-22,2021-09-28,CVT,1
2285390-22,2021-09-28,CVT,1
2271970-31,2021-09-28,CVT,1
2167613-47,2021-09-28,CTASP,1
2269775-28,2021-09-28,CVT,1
2284455-23,2021-09-28,CVT,1
2284413-24,2021-09-28,CVT,1
2282220-23,2021-09-28,CVT,1
2284751-23,2021-09-28,CVT,1
526012-81,2021-09-28,CTASP,1
2279551-25,2021-09-28,CVT,1
1301141-48,2021-09-28,CTASP,1
2287877-22,2021-09-28,CVT,1
2268661-28,2021-09-28,CVT,1
2225733-26,2021-09-28,CVT,1
2296455-4,2021-09-28,CVT,1
2255926-24,2021-09-28,CTASP,1
2238178-30,2021-09-28,CTASP,1
2087331-34,2021-09-28,CTASP,1
2300080-2,2021-09-28,CME,1
2299596-3,2021-09-28,CME,1
2300115-2,2021-09-28,CTASP,1
2300113-2,2021-09-28,CTASP,1
2299679-2,2021-09-28,CTASP,1
2299504-2,2021-09-28,CME,1
2299143-2,2021-09-28,CME,1
2298379-2,2021-09-28,CME,1
2296819-2,2021-09-28,CME,1
2296783-2,2021-09-28,CME,1
2300329-2,2021-09-27,PEC02321,1
2300328-2,2021-09-27,PEC02321,1
2300074-2,2021-09-27,PEC02321,1
2300073-2,2021-09-27,PEC02321,1
2300071-2,2021-09-27,PEC02321,1
2300070-2,2021-09-27,PEC02321,1
2262083-597,2021-09-23,PEC03220,1
2262083-576,2021-09-23,PEC03220,1
2299927-2,2021-09-23,GTCARTOR,1
2262083-570,2021-09-23,PEC03220,0
2262083-566,2021-09-23,PEC03220,0
415684-142,2021-09-23,CIDOSO,1
2171927-57,2021-09-23,CMULHER,1
2265991-23,2021-09-23,CDC,1
2299584-3,2021-09-23,CMULHER,1
2299582-3,2021-09-23,CMULHER,1
2299580-3,2021-09-23,CMULHER,1
2188782-69,2021-09-23,CCJC,1
2299576-3,2021-09-23,CMULHER,1
2299513-3,2021-09-23,CMULHER,1
2299094-3,2021-09-23,CMULHER,1
2298756-4,2021-09-23,CMULHER,1
2190518-34,2021-09-23,CDC,1
2294862-18,2021-09-23,CCJC,1
2294801-18,2021-09-23,CCJC,1
2294778-19,2021-09-23,CCJC,1
2294761-19,2021-09-23,CCJC,1
2294753-19,2021-09-23,CCJC,1
2294752-19,2021-09-23,CCJC,1
2294747-19,2021-09-23,CCJC,1
2292405-18,2021-09-23,CCJC,1
2292372-18,2021-09-23,CCJC,1
2294852-18,2021-09-23,CCJC,1
2294850-18,2021-09-23,CCJC,1
2294817-20,2021-09-23,CCJC,1
2294786-18,2021-09-23,CCJC,1
2292389-18,2021-09-23,CCJC,1
2298861-3,2021-09-23,CDC,1
2292373-18,2021-09-23,CCJC,1
2291049-18,2021-09-23,CCJC,1
2291048-18,2021-09-23,CCJC,1
2291045-18,2021-09-23,CCJC,1
2291044-18,2021-09-23,CCJC,1
2288780-18,2021-09-23,CCJC,1
2283230-25,2021-09-23,CIDOSO,1
2288778-18,2021-09-23,CCJC,1
2229927-42,2021-09-23,CCJC,1
2288063-18,2021-09-23,CCJC,1
2287263-18,2021-09-23,CCJC,1
2287257-18,2021-09-23,CCJC,1
2215847-19,2021-09-23,CCJC,1
2215846-19,2021-09-23,CCJC,1
2210856-19,2021-09-23,CCJC,1
2209833-19,2021-09-23,CCJC,1
2209827-19,2021-09-23,CCJC,1
2209826-19,2021-09-23,CCJC,1
2209825-19,2021-09-23,CCJC,1
2209824-19,2021-09-23,CCJC,1
2209823-19,2021-09-23,CCJC,1
2209822-19,2021-09-23,CCJC,1
2209821-19,2021-09-23,CCJC,1
2209820-21,2021-09-23,CCJC,1
2209818-19,2021-09-23,CCJC,1
2209817-19,2021-09-23,CCJC,1
2206708-19,2021-09-23,CCJC,1
2206706-19,2021-09-23,CCJC,1
2183013-61,2021-09-23,CCJC,1
2211409-51,2021-09-23,CCJC,1
2205481-52,2021-09-23,CCJC,1
2199546-61,2021-09-23,CCJC,1
2191403-107,2021-09-23,CCJC,1
2163988-89,2021-09-23,CCJC,1
2155279-73,2021-09-23,CCJC,1
2288061-34,2021-09-23,CCJC,1
2287266-34,2021-09-23,CCJC,1
2287261-34,2021-09-23,CCJC,1
2210855-35,2021-09-23,CCJC,1
2206711-35,2021-09-23,CCJC,1
2204732-35,2021-09-23,CCJC,1
2057916-39,2021-09-23,CCJC,1
2264324-29,2021-09-23,CIDOSO,1
2252840-36,2021-09-23,CDC,1
2236487-27,2021-09-23,CIDOSO,1
2299695-2,2021-09-23,CIDOSO,1
2299646-2,2021-09-23,CEXINFAN,1
2299645-2,2021-09-23,CEXINFAN,1
2299734-2,2021-09-23,CIDOSO,1
2299697-2,2021-09-23,CIDOSO,1
2262083-558,2021-09-22,PEC03220,0
2262083-552,2021-09-22,PEC03220,0
2291898-25,2021-09-22,SECAP(SGM),1
2291898-24,2021-09-22,SECAP(SGM),1
2291898-23,2021-09-22,SECAP(SGM),1
2291898-22,2021-09-22,SECAP(SGM),1
2297260-11,2021-09-22,PLEN,1
2275723-81,2021-09-22,PLEN,1
2275723-79,2021-09-22,PLEN,1
808853-74,2021-09-22,CDEICS,1
2191686-54,2021-09-22,CDEICS,1
2264132-22,2021-09-22,CDEICS,1
2266437-39,2021-09-22,CDEICS,1
2264310-36,2021-09-22,CDEICS,1
2299279-2,2021-09-22,CDEICS,1
2299176-2,2021-09-22,CDEICS,1
2253848-30,2021-09-22,CDEICS,1
2299770-2,2021-09-22,GTMINERA,1
2299768-2,2021-09-22,GTMINERA,1
2299631-2,2021-09-22,GTMINERA,1
2237146-22,2021-09-22,CTUR,1
2122658-37,2021-09-22,CTUR,1
2261190-33,2021-09-22,CTUR,1
2298686-2,2021-09-22,CTUR,1
2230583-31,2021-09-22,CINDRA,1
2298685-3,2021-09-22,CTUR,1
2190706-61,2021-09-22,CINDRA,1
2244087-28,2021-09-22,CINDRA,1
2299532-5,2021-09-22,CINDRA,1
2299154-5,2021-09-22,CINDRA,1
2237369-37,2021-09-22,CDEICS,1
2298508-7,2021-09-22,CINDRA,1
551696-102,2021-09-22,CCJC,1
2285501-28,2021-09-22,CCJC,1
2288318-30,2021-09-22,CCJC,1
2254307-24,2021-09-22,CDEICS,1
2254065-57,2021-09-22,CDEICS,1
2299481-2,2021-09-22,CSSF,1
2270264-22,2021-09-22,CDEICS,1
2299337-2,2021-09-22,CSSF,1
2237155-27,2021-09-22,CINDRA,1
2299285-2,2021-09-22,CSSF,1
2256546-24,2021-09-22,CSSF,1
2261044-29,2021-09-22,CSSF,1
551696-99,2021-09-22,CCJC,0
2299539-2,2021-09-22,CEXMEC,1
2299537-2,2021-09-22,CEXMEC,1
2299531-2,2021-09-22,CEXMEC,1
2287512-27,2021-09-22,SECAP(SGM),1
2287512-26,2021-09-22,SECAP(SGM),1
546754-61,2021-09-22,CSSF,1
1295994-71,2021-09-22,CFT,1
20956-131,2021-09-22,CSSF,1
2283268-24,2021-09-22,CSSF,1
2124678-71,2021-09-22,CE,1
2252694-33,2021-09-22,CSSF,1
2211950-42,2021-09-22,CSSF,1
2124678-67,2021-09-22,CE,0
944273-44,2021-09-22,CE,1
551696-94,2021-09-22,CCJC,0
2206951-36,2021-09-22,CSSF,1
2298525-3,2021-09-22,CFFC,1
2283441-23,2021-09-22,CFT,1
2262170-30,2021-09-22,CE,1
2268896-23,2021-09-22,CAPADR,1
2299507-2,2021-09-22,CSSF,1
2299462-2,2021-09-22,CE,1
2165988-45,2021-09-22,CCJC,1
2299432-2,2021-09-22,CE,1
2299472-2,2021-09-22,CSSF,1
2299464-2,2021-09-22,CE,1
2299433-2,2021-09-22,CE,1
2299430-2,2021-09-22,CE,1
2298967-2,2021-09-22,CE,1
2298832-2,2021-09-22,CE,1
2260883-28,2021-09-22,CFT,1
2298790-2,2021-09-22,CFT,1
2234453-21,2021-09-22,CAPADR,1
2296940-4,2021-09-22,CFT,1
2210200-42,2021-09-22,CFT,1
2195909-49,2021-09-22,CFT,1
2248288-40,2021-09-22,CFT,1
2083422-47,2021-09-22,CFT,1
2208674-32,2021-09-22,CREDN,1
2250880-42,2021-09-22,CFT,1
2084216-56,2021-09-22,CFT,1
2084216-54,2021-09-22,CFT,0
2227324-28,2021-09-22,CE,0
